Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
1782,7,4,0,1,4,2,8,33,6,13,13,1,0,1,1,1,0,1,1,1,14,0,70,85,70,60,85,70,85,85,85,70,70,85,85,85,70,85,85,85,70,1
1783,7,1,0,1,4,1,8,60,1,10,10,1,0,1,1,1,0,1,1,2,11,0,51,51,31,41,61,70,60,61,50,52,84,16,61,71,54,86,41,52,17,1
1784,5,4,0,1,5,2,1,46,4,11,11,1,2,1,1,1,0,2,1,3,25,0,50,51,31,60,42,84,61,61,51,41,61,31,69,52,71,98,50,85,16,1
1785,7,1,0,1,2,0,7,0,6,15,0,1,3,2,1,1,0,0,1,2,13,0,1,100,94,92,85,36,1,54,100,30,61,87,65,100,1,70,95,100,85,1
1786,7,1,4,1,4,1,4,47,1,13,13,1,3,1,1,1,0,1,1,2,23,0,50,50,60,70,70,60,40,60,50,15,60,60,85,85,50,85,50,85,30,1
1787,7,1,0,1,3,2,8,31,1,14,13,1,3,1,1,1,0,1,1,1,15,4,30,75,40,35,75,40,30,85,75,10,45,75,75,75,20,65,75,90,80,1
1788,7,4,0,1,99,2,8,31,6,9,9,7,0,5,1,1,0,1,1,4,9,1,100,100,100,100,100,100,100,100,100,100,50,100,100,100,100,100,100,85,100,1
1789,7,2,0,1,2,2,4,71,1,14,9,5,0,1,1,1,0,1,1,3,28,0,1,100,97,98,100,60,8,42,100,15,70,100,85,97,1,85,100,100,90,1
1790,3,4,1,1,2,2,8,32,6,10,14,1,2,2,1,1,0,1,1,4,15,0,50,40,60,50,50,50,60,40,50,45,40,40,50,50,50,40,30,50,70,1
1791,7,2,1,1,4,2,4,55,4,13,0,1,0,2,1,1,0,1,1,1,26,0,15,60,60,60,70,60,30,40,85,30,60,70,60,70,40,60,70,85,85,1
1792,7,2,1,1,2,2,7,68,3,16,0,5,3,1,1,1,0,1,1,1,20,0,40,70,85,70,85,40,30,60,85,40,50,85,60,85,15,60,85,60,85,1
1793,7,1,2,1,6,2,8,33,6,15,0,1,0,1,2,1,0,1,1,2,23,0,75,60,10,30,75,75,75,70,90,31,75,80,75,75,86,90,90,82,40,1
1794,3,3,0,1,2,2,8,27,6,10,0,1,3,1,2,1,0,1,1,4,27,0,35,85,100,85,95,45,51,60,100,80,80,95,40,100,0,95,100,100,100,1
1795,7,2,1,1,99,1,2,34,6,14,0,1,3,2,1,1,0,1,1,2,17,0,40,70,60,53,50,40,30,60,50,40,50,50,60,60,1,50,50,50,60,1
1796,7,3,0,1,5,1,2,64,1,13,14,5,0,1,1,1,0,1,1,3,13,0,50,40,1,50,70,60,70,40,50,15,60,40,70,60,50,85,50,70,15,1
1797,7,2,1,1,4,2,2,51,4,10,0,1,0,1,1,1,0,1,1,2,15,0,50,66,70,72,65,60,78,80,50,60,65,30,70,75,50,95,45,97,1,1
1798,7,3,1,1,2,1,5,90,3,9,0,5,0,1,1,1,0,1,0,1,0,0,60,85,85,70,85,40,60,85,85,50,70,70,85,85,50,70,70,85,85,1
1799,7,2,1,1,3,1,2,63,3,9,0,1,2,2,1,1,0,1,1,2,12,0,96,85,90,50,100,50,80,90,95,60,86,95,100,95,50,70,90,50,85,1
1800,7,3,0,2,4,2,8,63,4,13,0,5,3,1,3,4,3,1,1,3,3,0,1,85,40,40,60,50,50,50,50,50,50,85,60,70,15,70,50,100,85,1
1801,7,3,4,1,4,2,5,50,1,9,11,1,0,1,2,1,0,1,1,2,22,0,50,85,15,40,85,50,60,40,85,60,60,15,100,85,70,100,50,100,1,1
1802,7,1,1,1,5,1,5,25,6,16,0,1,3,1,1,1,0,1,1,1,1,0,48,85,90,80,85,50,75,85,90,47,80,100,100,100,70,100,60,100,1,1
1803,7,4,1,1,4,1,2,25,6,10,13,1,0,1,1,1,0,1,1,1,11,0,85,50,50,60,85,50,60,60,40,50,50,40,100,50,50,100,40,50,50,1
1804,7,1,4,1,2,1,6,76,0,14,0,5,3,1,2,1,0,1,0,3,28,0,1,100,100,60,85,60,40,70,85,40,70,60,100,100,1,85,50,100,85,1
1805,7,2,0,1,4,1,5,50,1,9,9,1,0,2,3,4,3,1,1,1,9,0,100,100,85,100,100,100,100,100,1,100,85,50,100,100,50,100,1,100,100,1
1806,7,1,1,1,2,1,1,49,1,13,10,1,0,1,1,1,0,1,2,2,20,0,40,70,70,65,80,35,60,65,70,10,50,70,80,80,5,80,75,70,85,1
1807,5,3,1,1,2,2,8,29,6,15,0,1,3,1,1,1,0,1,1,1,18,0,31,53,83,0,59,38,58,54,83,36,63,58,72,81,0,71,79,73,41,1
1808,3,4,2,1,99,1,2,29,1,9,0,1,3,1,1,1,0,1,1,3,13,0,70,50,50,50,70,70,70,70,15,70,50,15,100,50,50,70,50,70,15,1
1809,7,2,0,1,5,2,1,69,5,10,0,5,0,1,2,1,0,1,1,1,8,0,43,69,16,16,39,61,80,58,71,68,85,69,77,87,57,95,78,80,32,1
1810,4,4,0,2,4,2,5,46,1,11,13,1,3,3,3,1,0,1,1,2,1,0,40,41,39,15,51,61,51,61,50,16,50,40,40,51,0,40,60,61,40,1
1811,5,2,0,1,2,2,4,32,1,10,10,1,0,1,3,4,4,1,1,2,23,0,31,60,81,84,68,40,16,41,85,26,70,60,59,84,9,32,60,97,47,1
1812,2,4,1,2,4,1,8,24,6,8,0,4,4,2,1,1,0,1,1,1,2,0,50,50,50,50,85,60,50,50,50,50,85,50,100,50,50,15,50,70,100,1
1813,6,3,0,1,5,1,1,20,6,9,0,8,4,1,1,1,0,1,1,3,27,0,50,54,32,65,50,62,98,58,66,67,73,43,63,54,51,73,45,50,57,1
1814,6,2,1,1,3,1,4,64,1,14,6,5,3,6,1,1,0,1,1,2,19,0,15,60,70,70,60,40,70,60,70,30,30,60,70,70,40,70,40,85,15,1
1815,5,1,1,1,99,1,4,51,6,9,0,1,2,5,1,1,0,1,1,1,1,0,100,100,100,85,100,40,50,85,100,70,70,100,100,100,1,40,100,70,100,1
1816,2,4,4,1,99,2,8,18,6,9,0,4,1,1,1,1,0,1,0,1,3,0,1,1,30,60,50,50,40,30,70,40,50,50,1,50,1,50,50,50,1,1
1817,2,4,4,1,5,1,5,51,1,9,8,1,1,1,1,1,0,2,1,1,14,0,70,50,50,60,70,40,70,50,50,50,50,70,85,70,50,100,50,70,50,1
1818,7,2,1,1,4,1,2,37,4,14,0,1,2,2,1,1,0,1,1,1,15,0,50,85,70,85,70,15,60,30,85,30,60,85,85,85,1,85,85,60,70,1
1819,1,4,0,1,99,2,8,64,4,16,0,1,0,3,3,4,2,1,1,1,24,4,16,15,49,1,51,50,60,60,50,60,70,17,59,51,30,60,15,70,16,1
1820,5,2,2,1,6,1,4,47,1,13,10,1,3,1,1,1,0,1,1,2,25,0,70,20,20,25,90,75,95,60,35,10,85,35,95,85,85,90,25,90,1,1
1821,6,1,2,1,6,2,5,66,1,14,14,1,3,1,1,1,0,1,1,3,21,0,50,32,19,34,50,85,77,69,42,77,72,42,79,50,59,52,30,68,32,1
1822,7,2,2,1,6,1,5,71,1,10,9,5,3,1,3,1,0,1,1,3,13,0,60,40,50,40,60,60,50,85,1,1,50,40,85,50,60,100,1,85,15,1
1823,6,3,0,1,99,1,2,21,6,11,0,1,3,2,1,1,0,1,1,4,15,0,85,100,100,50,100,15,70,50,100,50,50,100,100,100,50,70,100,100,100,1
1824,4,4,4,1,4,1,4,71,1,9,10,1,0,1,1,1,0,1,2,2,13,0,50,50,30,40,70,1,50,15,85,1,50,50,85,70,50,85,85,70,60,1
1825,7,1,2,1,5,1,1,64,4,13,0,5,3,1,1,1,0,1,1,2,17,0,85,40,40,40,70,60,70,70,70,40,70,85,100,85,70,85,70,70,30,1
1826,7,2,1,1,1,2,8,36,6,13,0,4,1,1,1,1,0,1,1,2,3,0,10,90,90,65,90,20,30,60,100,50,15,75,50,85,10,50,100,80,75,1
1827,7,1,1,1,4,1,7,0,1,14,14,1,0,3,3,4,3,1,1,2,28,0,72,92,85,51,85,51,51,70,100,38,52,85,0,100,50,69,100,100,68,1
1828,7,1,0,1,6,1,4,79,1,10,10,5,3,1,1,1,0,1,2,3,11,0,85,40,30,40,70,60,70,60,40,60,70,40,100,85,85,100,70,70,1,1
1829,7,2,0,1,6,1,2,43,1,10,9,1,3,1,1,1,0,1,1,2,18,0,40,40,16,32,50,50,77,60,51,40,50,42,92,70,50,94,50,56,17,1
1830,7,1,1,1,6,0,5,70,1,10,14,7,3,1,1,1,0,1,1,3,0,0,0,50,0,50,0,85,100,70,85,40,100,50,85,100,70,100,85,100,1,1
1831,7,2,2,1,7,1,2,59,3,11,0,5,3,1,1,1,0,1,1,2,26,0,70,30,1,70,85,85,100,70,85,50,85,50,100,100,50,100,40,85,1,1
1832,7,1,0,1,5,1,4,77,3,13,10,1,0,1,1,1,0,1,1,3,23,0,92,73,8,78,77,50,92,50,79,18,82,48,93,81,85,86,84,86,9,1
1833,2,4,0,1,99,1,5,42,4,12,0,1,2,1,1,1,0,1,1,4,12,0,50,51,50,71,61,32,50,17,51,17,4,30,100,52,52,100,51,50,42,1
1834,3,3,0,1,4,1,1,50,1,13,13,1,0,1,1,1,0,1,1,2,23,0,40,50,50,50,60,40,60,70,70,70,50,70,70,70,50,70,70,50,60,1
1835,7,1,1,1,4,1,8,61,1,13,13,2,3,1,1,1,0,2,2,2,25,0,25,75,50,25,50,75,50,50,50,1,50,50,50,50,25,90,50,100,1,1
1836,7,3,1,1,4,1,4,0,1,11,9,1,2,1,1,1,0,2,2,3,13,0,100,70,60,50,70,60,70,60,75,50,50,50,100,50,50,50,70,70,50,1
1837,6,2,0,1,4,1,1,75,3,9,0,5,3,1,1,1,0,1,1,2,11,0,70,60,70,60,60,70,70,60,30,60,998,60,100,85,15,85,15,998,85,1
1838,7,2,1,1,3,1,1,70,1,9,9,7,3,1,1,1,0,2,0,3,9,0,60,85,95,70,100,10,100,40,60,50,30,95,100,95,15,75,60,95,85,1
1839,7,3,2,1,7,1,5,58,4,5,0,1,0,1,1,1,0,1,1,2,21,0,100,2,1,1,100,48,99,59,1,61,50,41,100,100,87,100,1,51,3,1
1840,7,3,2,1,7,1,2,29,1,13,14,1,3,1,1,1,0,1,1,2,25,0,99,50,18,7,86,98,82,58,2,17,14,1,100,51,58,99,2,91,1,1
1841,7,3,0,1,6,1,2,73,1,10,13,5,0,1,1,1,0,1,1,2,17,0,60,50,30,50,70,70,70,40,30,60,50,1,100,70,70,70,30,60,1,1
1842,7,2,2,1,6,2,2,53,1,9,10,1,3,1,1,1,0,1,1,1,23,0,60,15,15,40,50,40,85,30,70,30,60,50,100,70,85,85,30,60,15,1
1843,7,2,2,1,4,1,4,54,1,13,13,1,3,1,1,1,0,1,1,2,22,0,60,60,70,50,60,50,60,85,70,40,50,70,100,60,40,70,70,85,60,1
1844,2,4,0,1,1,2,8,22,6,9,0,1,2,1,1,1,0,1,1,4,23,0,1,1,100,100,100,4,1,1,100,19,15,83,36,100,1,100,100,83,85,1
1845,5,3,0,1,6,1,2,20,6,10,0,8,0,1,1,1,0,1,1,2,24,0,70,65,15,50,95,51,70,41,85,77,80,41,95,100,51,85,31,54,15,1
1846,3,4,1,1,99,1,5,42,6,9,9,7,1,1,1,1,0,2,0,2,6,0,50,50,50,70,100,50,50,1,70,1,1,50,85,100,0,70,40,85,50,1
1847,7,2,2,1,6,1,1,86,3,9,0,5,1,1,1,1,0,2,0,3,1,0,0,85,15,39,73,72,100,29,3,39,72,1,99,51,83,98,1,50,30,1
1848,7,2,0,1,4,1,1,60,1,13,13,1,3,1,1,1,0,1,1,2,27,0,50,40,60,50,70,50,70,60,50,40,50,50,90,70,70,100,50,85,50,1
1849,7,1,0,1,5,2,2,55,6,10,0,1,3,1,1,1,0,1,1,2,25,0,85,70,15,70,85,85,85,85,85,85,85,15,85,85,85,85,70,100,1,1
1850,1,4,1,1,4,1,5,39,4,13,0,1,0,1,1,1,0,1,1,2,11,0,70,60,85,72,60,100,40,70,85,50,60,40,100,100,50,70,40,100,70,1
1851,7,2,0,1,5,1,2,62,1,9,9,1,0,1,1,1,0,1,0,3,0,0,85,50,30,60,85,60,70,60,85,60,85,60,100,85,69,85,50,60,15,1
1852,5,3,0,2,99,1,4,38,1,9,6,7,2,5,3,1,0,1,1,2,21,0,50,50,50,70,100,70,50,50,85,50,50,70,85,85,50,100,70,85,50,1
1853,7,3,0,2,7,1,5,62,1,10,7,1,2,1,1,1,0,2,1,2,9,0,100,32,1,59,68,69,99,75,1,85,60,86,99,100,1,100,1,99,40,1
1854,2,3,1,1,99,2,5,50,4,7,0,2,2,5,3,4,4,1,1,1,8,0,50,50,50,50,50,50,50,50,50,15,50,40,50,50,50,40,50,50,50,1
1855,6,4,2,1,6,2,1,77,1,13,13,1,3,1,1,1,0,1,2,4,23,0,50,50,30,15,50,70,85,40,50,50,70,15,50,50,70,70,15,70,50,1
1856,7,1,2,1,4,1,6,50,1,13,13,1,3,1,1,1,0,1,1,2,28,0,1,40,60,1,100,60,1,70,100,40,60,40,100,100,1,70,100,70,30,1
1857,5,4,0,1,3,1,3,30,6,11,0,1,2,2,1,1,0,1,1,1,15,0,70,100,70,100,85,65,40,70,85,70,100,70,100,70,50,50,85,85,65,1
1858,5,3,2,1,6,1,7,42,1,12,12,1,2,1,1,1,0,1,1,2,21,0,40,40,40,70,100,60,60,50,50,50,85,60,100,85,60,100,50,60,15,1
1859,7,3,4,1,5,2,4,52,4,14,0,1,4,1,2,1,0,1,1,2,28,0,85,70,30,15,85,85,85,60,85,40,85,85,85,85,85,85,85,85,30,1
1860,7,2,1,1,2,1,2,68,1,13,13,5,3,2,1,1,0,1,1,3,9,0,85,84,85,41,92,38,43,41,51,58,18,80,100,100,2,83,52,86,99,1
1861,7,1,1,1,99,1,2,72,3,10,0,1,0,2,1,1,0,2,2,3,1,0,998,998,70,85,100,998,998,998,998,998,85,998,60,998,998,85,998,85,85,1
1862,6,3,0,1,5,1,1,64,6,13,0,5,3,1,1,1,0,1,1,3,13,0,30,40,30,40,0,60,60,40,70,15,50,40,70,70,50,70,70,0,15,1
1863,7,2,1,1,1,2,8,37,1,14,12,1,3,1,1,1,0,1,1,2,25,0,1,100,85,100,85,30,30,85,100,30,50,100,60,100,1,40,100,100,100,1
1864,5,3,1,1,4,2,7,68,3,13,0,6,0,3,1,1,0,2,0,1,16,0,54,47,60,50,84,57,60,41,43,7,71,3,53,85,75,98,32,85,1,1
1865,7,3,0,1,99,1,1,49,1,9,15,1,3,1,1,1,0,1,1,2,22,0,50,70,50,68,97,1,30,53,82,53,21,32,95,50,30,100,84,70,54,1
1866,7,3,0,1,99,1,4,48,1,9,9,6,3,1,1,1,0,1,1,2,15,4,50,50,50,70,100,50,50,85,50,40,50,100,100,100,50,100,50,85,50,1
1867,7,2,1,1,2,1,7,35,1,16,13,1,3,1,1,1,0,1,1,3,25,0,31,99,80,71,79,13,16,54,98,15,47,61,72,67,17,40,98,96,98,1
1868,4,3,0,1,4,1,5,83,1,8,10,5,2,2,1,1,0,1,2,3,17,0,70,85,85,60,100,40,60,40,50,30,50,70,100,85,1,70,50,85,70,1
1869,3,4,0,1,99,1,4,55,4,10,0,1,3,1,1,1,0,1,1,4,16,0,50,50,50,50,70,70,50,85,50,70,50,85,100,85,50,100,50,70,100,1
1870,7,2,2,1,4,1,5,54,1,11,11,1,0,1,1,1,0,1,1,2,21,0,60,40,50,30,40,50,40,40,1,40,60,1,60,60,50,30,1,30,1,1
1871,7,1,1,1,99,1,2,47,6,10,0,6,3,2,3,4,2,1,1,1,1,0,0,100,15,85,100,70,15,50,100,40,30,70,100,70,15,30,85,60,100,1
1872,1,4,2,1,5,1,7,34,1,13,11,1,2,1,1,1,0,1,1,1,22,0,50,40,40,60,50,50,70,40,50,40,50,40,50,50,40,85,50,70,30,1
1873,7,1,0,1,6,1,4,63,1,10,9,1,2,5,1,1,0,1,1,2,12,2,60,998,15,50,85,30,30,30,998,15,998,1,85,998,85,100,998,70,998,1
1874,7,2,4,2,99,2,8,30,1,13,13,4,0,1,1,7,2,1,1,1,13,0,14,2,11,18,50,31,71,61,70,66,73,60,70,71,32,86,70,73,9,1
1875,1,4,0,1,4,2,7,0,1,16,13,1,3,3,3,4,4,1,1,2,3,0,50,40,52,60,71,30,41,52,51,41,50,41,51,51,41,71,51,70,52,1
1876,7,1,2,1,4,1,4,49,1,13,11,1,0,1,1,1,0,1,1,2,21,0,40,15,30,70,60,60,50,70,15,70,60,30,85,70,60,100,50,85,15,1
1877,7,1,1,1,2,1,1,90,3,14,0,5,3,1,2,1,0,1,1,3,13,0,30,70,85,70,60,30,50,40,85,15,50,85,60,85,30,40,70,70,70,1
1878,2,3,0,1,6,1,2,31,6,13,0,1,0,1,2,1,0,1,1,1,19,0,50,40,50,50,50,40,60,70,50,30,50,50,50,50,40,70,50,85,50,1
1879,3,4,1,1,99,1,2,31,1,11,11,1,0,1,1,1,0,1,1,3,18,0,85,30,85,85,85,60,70,85,100,70,50,60,100,70,60,100,100,70,40,1
1880,7,3,0,1,4,1,4,64,5,11,0,5,2,1,1,1,0,1,1,1,13,0,48,78,49,98,87,28,50,38,88,19,52,14,73,95,17,97,87,69,3,1
1881,6,4,2,1,99,2,5,51,1,13,9,1,3,1,1,1,0,1,1,2,25,0,50,50,4,55,32,31,85,51,51,31,41,41,85,51,81,88,50,90,17,1
1882,2,4,4,1,1,2,8,20,6,8,0,4,0,1,1,1,0,1,1,4,25,0,20,100,95,50,90,50,10,65,100,80,80,90,50,90,30,70,100,90,100,1
1883,5,3,1,1,4,2,4,29,1,13,13,1,3,1,1,1,0,1,1,2,21,0,15,60,40,40,70,40,40,50,100,50,60,60,85,100,1,70,100,100,40,1
1884,5,3,4,1,3,2,4,30,6,13,0,1,3,1,1,1,0,1,1,1,20,0,51,74,68,63,71,63,61,71,78,64,58,61,57,84,70,73,83,54,76,1
1885,7,2,1,1,4,2,7,31,4,10,9,1,0,1,1,1,0,1,1,1,14,0,70,80,79,80,72,42,71,85,85,42,70,85,82,85,50,100,85,85,30,1
1886,7,2,0,1,2,1,7,42,1,13,13,1,0,1,1,1,0,1,0,3,24,0,31,50,76,63,51,51,51,80,51,51,50,55,86,60,16,51,50,84,55,1
1887,7,1,1,1,2,1,1,59,4,7,0,5,3,1,1,1,0,1,1,2,15,0,50,70,85,100,71,41,1,1,50,1,61,30,85,85,2,61,40,100,61,1
1888,7,1,2,1,4,1,1,68,1,10,13,5,3,1,2,1,0,1,1,3,21,0,40,50,10,12,73,41,60,60,79,50,70,85,86,84,13,85,50,84,29,1
1889,7,1,0,1,6,2,1,80,4,9,0,5,0,1,1,1,0,1,0,3,15,0,50,15,15,40,50,70,85,40,40,30,85,30,70,85,50,70,50,85,1,1
1890,7,1,1,1,99,1,5,73,1,11,9,1,3,1,1,1,0,1,2,2,1,0,60,85,60,100,70,40,70,70,85,1,40,85,100,85,15,100,85,100,1,1
1891,7,4,1,2,4,1,1,19,6,7,0,1,0,2,1,1,0,2,1,4,1,0,85,70,40,85,85,85,85,100,60,85,40,70,85,70,70,85,50,100,100,1
1892,5,3,0,1,3,1,7,62,1,10,14,7,0,3,3,4,3,1,1,1,19,0,1,70,70,85,100,50,50,50,50,1,15,100,85,85,1,70,40,100,85,1
1893,7,2,2,1,99,1,2,65,1,12,9,1,1,1,1,7,1,1,1,3,20,0,70,0,7,1,83,81,68,85,14,39,59,69,100,87,85,94,17,84,1,1
1894,4,4,2,1,6,1,5,30,1,12,10,7,3,1,1,1,0,1,1,2,21,0,56,50,69,80,56,70,43,41,38,30,52,49,98,55,50,98,35,98,21,1
1895,7,1,0,1,5,1,5,60,4,10,0,1,2,1,1,1,0,1,1,2,11,0,50,50,60,100,85,1,60,15,1,1,40,1,100,85,60,70,50,50,1,1
1896,5,3,1,1,2,1,4,57,1,10,13,1,3,1,1,1,0,1,1,2,27,0,7,89,86,50,77,46,1,70,70,15,52,60,71,85,1,100,60,70,1,1
1897,7,1,2,1,5,1,4,56,3,9,9,1,2,1,1,1,0,1,1,2,28,0,60,40,30,70,100,40,40,85,100,40,85,70,85,100,70,85,70,60,15,1
1898,3,4,0,1,4,2,4,63,1,9,10,5,3,1,1,1,0,1,1,3,23,0,50,52,1,70,70,40,40,50,85,50,15,50,60,50,1,70,50,49,50,1
1899,7,2,1,1,1,2,4,32,1,13,13,1,2,2,3,1,0,1,1,1,17,0,1,99,100,50,50,50,30,50,100,1,50,50,50,50,1,85,100,50,100,1
1900,7,1,4,1,3,1,5,47,2,16,13,1,0,1,1,1,0,1,1,3,28,0,50,60,50,50,70,50,50,60,70,30,60,70,70,70,30,85,70,85,70,1
1901,5,2,0,1,6,1,2,56,1,9,10,1,3,1,1,1,0,1,1,2,19,0,85,50,30,15,85,70,70,60,70,60,70,50,85,85,70,85,50,60,15,1
1902,7,1,1,1,2,1,4,78,1,13,14,5,4,5,3,1,0,1,1,2,28,0,0,90,86,72,85,17,41,41,62,16,41,42,85,50,2,71,41,98,42,1
1903,7,1,0,1,2,2,8,20,6,10,0,1,0,1,1,1,0,1,1,1,4,0,1,75,90,40,50,60,5,70,100,70,70,85,15,50,50,75,100,100,75,1
1904,7,2,0,1,2,2,8,65,1,16,14,5,3,1,1,1,0,1,1,3,23,1,1,50,60,55,85,60,50,55,95,1,70,75,40,95,1,75,90,95,70,1
1905,2,5,1,1,99,1,2,34,6,9,0,1,0,2,1,1,0,1,1,2,15,0,85,50,50,85,70,70,50,70,50,85,50,50,85,50,70,85,50,85,70,1
1906,7,1,0,1,99,1,5,22,1,8,10,7,3,1,1,1,0,1,1,3,3,0,50,1,1,50,50,50,100,1,15,50,50,15,100,50,50,92,1,50,1,1
1907,6,1,1,1,2,1,4,80,1,12,14,5,0,1,1,1,0,1,2,3,20,0,60,85,85,85,100,0,60,70,60,40,50,100,100,100,1,100,50,100,70,1
1908,7,2,0,1,4,1,2,55,1,5,13,7,0,4,1,1,0,1,0,3,15,0,60,60,60,50,85,40,40,50,50,40,40,50,85,70,50,85,30,85,50,1
1909,2,4,1,1,4,2,8,46,5,13,0,1,0,1,2,1,0,1,1,1,23,0,0,50,50,85,50,50,50,85,70,50,50,50,50,50,50,100,60,70,30,1
1910,7,1,4,1,2,2,6,58,1,14,9,1,0,1,1,1,0,1,2,3,14,0,70,50,100,85,85,70,85,85,50,1,85,85,85,85,40,85,50,85,85,1
1911,7,1,0,1,6,2,1,56,1,13,12,1,3,1,1,1,0,1,2,2,1,0,60,15,50,15,60,50,70,60,70,15,50,70,70,70,85,85,70,70,30,1
1912,7,3,4,1,5,2,8,32,6,11,0,1,0,1,1,1,0,1,1,1,23,0,1,15,30,32,70,30,40,48,1,14,45,1,39,41,71,15,1,84,1,1
1913,3,4,1,1,4,1,5,59,2,13,13,1,4,1,2,1,0,1,1,2,28,0,60,100,60,40,85,60,60,70,85,60,60,100,100,100,40,85,100,100,85,1
1914,7,1,4,1,5,1,5,64,1,10,13,5,2,1,1,1,0,1,1,2,16,0,40,84,70,61,86,51,85,70,100,50,70,60,86,85,60,85,100,85,70,1
1915,1,3,1,1,2,2,8,23,6,10,0,1,0,6,3,1,0,1,1,4,28,0,50,85,70,85,100,70,60,70,100,70,85,100,50,100,999,60,100,100,85,1
1916,7,3,2,1,6,1,1,50,1,9,10,1,0,1,1,1,0,1,1,1,19,0,50,60,50,40,50,50,40,40,60,60,85,15,70,70,50,60,15,85,30,1
1917,7,3,0,1,5,2,4,64,1,10,11,1,0,1,1,1,0,1,1,3,15,0,70,60,50,60,60,70,50,70,70,60,70,60,85,85,50,85,70,85,30,1
1918,7,4,2,1,5,2,5,22,6,9,12,1,3,1,1,1,0,1,1,1,14,0,50,17,1,1,31,16,70,60,50,15,47,1,50,50,78,81,1,98,1,1
1919,7,2,0,1,1,2,8,34,1,14,13,1,4,1,3,1,0,1,1,2,26,0,1,100,99,100,52,62,3,63,100,4,52,100,100,99,1,88,98,100,100,1
1920,2,4,1,1,4,1,4,40,1,11,13,7,0,5,3,4,4,1,1,2,17,0,40,69,65,51,65,39,36,70,51,41,52,50,51,51,35,70,17,85,34,1
1921,4,3,0,1,1,2,8,25,6,9,13,1,2,1,1,1,0,1,1,1,21,0,32,51,52,50,60,50,52,52,97,44,19,32,32,51,51,73,96,52,3,1
1922,5,4,1,1,99,1,4,67,1,12,15,1,2,1,1,1,0,1,1,2,17,0,61,51,51,52,62,50,50,51,1,14,40,27,73,66,53,83,16,60,60,1
1923,7,1,1,1,2,1,4,73,1,14,14,5,3,1,1,1,0,1,0,3,17,0,30,100,100,85,100,70,1,60,100,15,50,85,60,100,1,85,85,100,85,1
1924,5,3,2,1,5,1,5,44,1,13,13,1,3,1,1,1,0,1,1,2,26,0,60,50,50,40,70,40,60,60,50,40,50,50,100,50,50,85,50,50,70,1
1925,7,3,0,1,6,1,1,70,1,10,9,5,0,1,1,1,0,1,0,2,22,0,50,70,1,61,99,0,98,40,1,16,84,1,99,99,61,99,1,99,1,1
1926,7,2,2,1,5,2,1,62,4,14,0,1,3,1,1,1,0,1,1,2,20,0,17,42,2,32,31,71,88,41,50,16,17,1,85,40,5,85,51,51,1,1
1927,1,4,0,1,3,2,8,31,1,13,13,1,3,1,1,1,0,1,1,2,26,0,50,70,100,30,83,36,50,60,98,52,50,50,51,99,50,85,85,70,50,1
1928,4,3,2,2,6,1,5,38,1,7,7,1,0,5,1,2,0,1,1,2,1,0,70,50,45,50,100,50,85,70,1,60,50,50,100,70,60,60,1,60,60,1
1929,3,4,0,2,99,2,4,28,6,12,0,4,2,1,1,1,0,1,1,4,18,1,51,0,70,84,70,0,0,50,83,50,50,70,69,88,50,83,68,50,79,1
1930,7,1,1,1,2,2,6,39,4,13,13,1,3,1,1,1,0,1,1,1,21,0,1,100,100,85,100,30,30,60,100,40,50,100,85,100,1,85,100,100,100,1
1931,7,2,0,1,6,1,4,65,1,13,8,5,3,1,1,1,0,1,1,2,17,0,41,53,16,59,62,87,83,61,54,44,86,15,87,87,86,100,49,66,1,1
1932,5,2,1,1,99,2,4,20,6,10,0,1,2,1,1,1,0,2,1,2,28,0,100,100,100,100,100,100,100,60,100,50,100,100,100,100,1,100,100,100,100,1
1933,6,3,0,1,6,1,1,83,1,9,14,5,0,1,1,1,0,1,2,3,0,0,70,50,15,70,100,60,85,60,30,15,60,1,100,70,50,85,50,50,1,1
1934,5,4,0,1,99,1,5,22,6,9,0,8,0,2,1,1,0,1,1,2,15,0,50,1,1,50,65,50,70,50,1,50,50,50,100,50,50,70,50,50,1,1
1935,7,2,1,1,99,1,1,35,5,6,9,1,2,5,3,2,0,1,1,1,2,0,50,50,60,70,70,70,70,70,70,60,50,50,70,50,50,85,50,85,30,1
1936,7,2,2,1,99,1,4,59,1,13,9,1,0,1,1,1,0,1,1,3,22,0,50,51,50,85,50,40,51,51,50,30,50,51,100,50,50,100,50,84,48,1
1937,7,4,1,1,2,2,8,18,6,10,0,8,3,1,1,1,0,1,1,4,26,0,30,1,60,40,50,40,40,70,70,50,40,50,85,100,50,30,70,85,50,1
1938,2,3,0,2,5,1,4,26,4,13,0,6,0,1,1,1,0,1,1,1,1,0,40,40,30,50,40,60,60,50,1,50,40,50,70,50,50,60,1,80,1,1
1939,7,1,2,1,6,2,4,59,1,10,11,1,3,1,1,1,0,1,1,2,21,0,70,50,30,15,85,85,85,50,0,40,85,1,85,85,60,100,30,85,1,1
